00:1:00,65.87942589551785
00:2:00,70.98862889983579
00:3:00,72.58095238095238
00:4:00,74.29724958949097
00:5:00,53.13000821018063
00:6:00,67.62423523687892
00:7:00,71.79514230979748
00:8:00,77.44424749367278
00:9:00,77.170104299702
00:10:00,77.87639573070608
00:11:00,55.049210793463665
00:12:00,65.93362068965517
00:13:00,70.39949522593201
00:14:00,73.12876908106793
00:15:00,74.73421923755257
00:16:00,75.63684324402715
00:17:00,60.242708143282854
00:18:00,56.58167305236271
00:19:00,58.64269293924466
00:20:00,60.76367755275801
00:21:00,60.424983275557985
00:22:00,64.66920808012762
00:23:00,71.89958949096881
00:24:00,74.10652709359606
00:25:00,81.29223073648362
00:26:00,80.03044865011532
